ticker,exchange_symbol,company,sector,industry,market,currency,financial_currency,price_major,shares_outstanding,market_cap_local,market_cap_usd,ttm_revenue,ttm_ebitda,ttm_fcf,ttm_fcf_usd,ttm_source,normalized_fcf_margin,normalized_margin_observations,forward_growth,revenue_cagr,latest_yoy_growth,forward_revenue,forward_fcf,expected_fcf,expected_fcf_usd,total_debt_usd,cash_usd,enterprise_value_usd,enterprise_value_calculated_usd,enterprise_value_provider_usd,enterprise_value_source,fcf_yield,revenue_trend,ebitda_trend,fcf_per_share_trend,z_revenue,z_ebitda,z_fcf_per_share,growth_score,fcf_yield_rank,growth_rank,raw_weight,target_weight,annual_periods,latest_annual_period_end,eligible,exclusion_reasons,data_quality_flags
VGL.AX,VGL,Vista Group International Limited,Technology,Software - Application,AU,AUD,NZD,2.07,239288701,495327616,353174760.5,173600000,1700000,-625000,-359857.2314,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,-0.003600230415,1,0.07857363761,0.06740050713,0.09533333333,187240383.5,-674108.5235,-649554.2618,,,,,,,,,,,,,,,,,,,,4,2025-12-31,false,expected_fcf_not_positive,reporting_currency_differs:NZD_vs_AUD|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field
VGN.AX,VGN,Virgin Australia Holdings Limited,Industrials,Airlines,AU,AUD,AUD,2.62,784231845,2054687360,1465017683,6323999744,914700032,-128725000,-91782528.51,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,-0.02035499766,1,0.1230272141,0.1233982144,0.1224707135,7102023814,-144561678.1,-136643339.1,,,,,,,,,,,,,,,,,,,,3,2026-06-30,false,expected_fcf_not_positive,annual_history_below_preferred:3|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field
VHL.AX,VHL,Vitasora Health Limited,Healthcare,Health Information Services,AU,AUD,AUD,0.012,2348677201,28184126,20095632.92,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:20095633,
VHM.AX,VHM,VHM Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.2,311771899,62354380,44459449.68,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:44459450,
VIG.AX,VIG,Victor Group Holdings Limited,Technology,Software - Application,AU,AUD,AUD,0.041,750060672,30752488,21926907.02,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:21926907,
VIT.AX,VIT,Vitura Health Limited,Healthcare,Drug Manufacturers - Specialty & Generic,AU,AUD,AUD,0.0195,662741837,12923466,9214592.244,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:9214592,
VKA.AX,VKA,Viking Mines Limited,Basic Materials,Gold,AU,AUD,AUD,0.009,2512643185,22613786,16123911.12,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:16123911,
VLS.AX,VLS,Vita Life Sciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,AU,AUD,AUD,2.785,54113161,150705152,107454650.7,96031000,15861500,12497160,8910630.756,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.1301367267,1,0.1395806941,0.1172119801,0.1731337652,109435073.6,14241522.27,13369341.13,9532506.769,1706238.809,25357575.02,83739143.37,83739143.37,89389002.74,calculated,0.113835733,0.107699269,0.1014407505,,-0.06828058621,-0.1277962192,,-0.0980384027,29,125,24.13687174,0.01993240137,4,2025-12-31,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
VMC.AX,VMC,Venus Metals Corporation Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.14,207171179,29003966,20680189.06,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:20680189,
VML.AX,VML,Vital Metals Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.081,247879649,20078252,14316043.79,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:14316044,
VMM.AX,VMM,Viridis Mining and Minerals Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,3.49,161102873,562249024,400890558,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2024-06-30,false,insufficient_annual_history:0,stale_statements:807d
VMS.AX,VMS,Venari Minerals NL,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.15,130226637,19533996,13927982.48,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:13927982,
VMT.AX,VMT,Vmoto Limited,Consumer Cyclical,Recreational Vehicles,AU,AUD,AUD,0.095,402978523,38282960,27296227.37,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:27296227,
VNL.AX,VNL,Vinyl Group Ltd,Technology,Software - Application,AU,AUD,AUD,0.04,1483176087,59327040,42300918.55,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:42300919,
VNT.AX,VNT,Ventia Services Group Limited,Industrials,Infrastructure Operations,AU,AUD,AUD,5.79,817824369,4735203328,3376258959,5997499904,473500000,228215504,162720497.2,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.03805177285,1,0.03786781918,0.05922582645,0.005830808288,6224612146,236857527.4,232536515.7,165801432.4,666737948.4,168484843.6,4274583353,4274583353,3859413905,calculated,0.03878774109,0.05803079188,0.1005736731,,-0.3089873252,-0.1302314436,,-0.2196093844,160,155,,,4,2025-12-31,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
VPR.AX,VPR,Volt Group Limited,Utilities,Utilities - Renewable,AU,AUD,AUD,0.13,163065682,21198538,15114821.66,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:15114822,
VR1.AX,VR1,Vection Technologies Limited,Technology,Software - Application,AU,AUD,AUD,0.0185,2363352901,43722028,31174350.6,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:31174351,
VR8.AX,VR8,Vanadium Resources Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.065,669716705,43531588,31038564.51,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:31038565,
VRC.AX,VRC,Volt Resources Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.005,5246064114,26230320,18702544.91,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:18702545,
VRL.AX,VRL,Verity Resources Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.013,490962913,6382518,4550814.84,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:4550815,
VRS.AX,VRS,Veris Limited,Industrials,Engineering & Construction,AU,AUD,AUD,0.04,553552322,22142092,15787587.42,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:15787587,
VRX.AX,VRX,VRX Silica Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.039,984307483,38387992,27371116.49,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:27371116,
VSL.AX,VSL,Vulcan Steel Limited,Basic Materials,Steel,AU,AUD,NZD,4.96,146529960,726788544,518209285.4,1158807040,90696000,7766021,4471454.105,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.006701737849,1,0.07471608542,-0.02358852679,0.2221730037,1245388566,8346267.688,8056144.344,4638498.879,363522017.4,17676762.98,869425912.8,869425912.8,953141910.1,calculated,0.0053351284,-0.03389968984,-0.1100318882,,-0.7545070543,-0.7217262243,,-0.7381166393,260,237,,,4,2026-06-30,true,,reporting_currency_differs:NZD_vs_AUD|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
VSR.AX,VSR,Voltaic Strategic Resources Limited,Energy,Oil & Gas E&P,AU,AUD,AUD,0.028,583474776,16337294,11648694.13,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:11648694,
VTA.AX,VTA,Vita Resources NL,Basic Materials,Other Precious Metals & Mining,AU,AUD,AUD,0.016,95743520,1531896,1092260.931,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:1092261,
VTM.AX,VTM,Victory Metals Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,1.4,131841358,184577904,131606344.8,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2024-06-30,false,insufficient_annual_history:0,stale_statements:807d
VTX.AX,VTX,Vertex Minerals Limited,Basic Materials,Gold,AU,AUD,AUD,0.115,295188496,33946676,24204402.86,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:24204403,
VUL.AX,VUL,Vulcan Energy Resources Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,EUR,2.24,478660737,1072200064,764492001.9,5492000,-39395000,-246129632,-284050359.8,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,2025-12-31,false,ttm_ebitda_not_positive,reporting_currency_differs:EUR_vs_AUD|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field
VVA.AX,VVA,Viva Leisure Limited,Consumer Cyclical,Leisure,AU,AUD,AUD,1.505,98864138,148790528,106089499.9,237099248,59770704,45984136,32787261.79,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.1939446725,1,0.1590557336,0.1859349703,0.1187368784,274811242.8,53298176.48,49641156.24,35394762.78,278741938.4,4166354.246,467920960.3,467920960.3,379080933,calculated,0.07564261014,0.1772185269,0.2067383901,,0.2686283513,0.1679367323,,0.2182825418,71,87,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
VYS.AX,VYS,Vysarn Limited,Industrials,Engineering & Construction,AU,AUD,AUD,0.75,601799648,451349760,321818001.3,140061840,23505096,-7888865,-5624859.016,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,-0.05632415653,1,0.2354558811,0.2802678225,0.168237969,173040223.9,-9746344.66,-8817604.83,,,,,,,,,,,,,,,,,,,,3,2026-06-30,false,expected_fcf_not_positive,annual_history_below_preferred:3|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field
W2V.AX,W2V,Way 2 Vat Ltd,Technology,Software - Infrastructure,AU,AUD,AUD,0.043,261027883,11224200,8002994.419,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:8002994,
WA1.AX,WA1,WA1 Resources Ltd,Basic Materials,Copper,AU,AUD,AUD,9.67,74344379,718910144,512591888.1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,2025-06-30,false,insufficient_annual_history:1,
WAF.AX,WAF,West African Resources Limited,Basic Materials,Gold,AU,AUD,AUD,3.68,1143906010,4209574400,3001478985,2528399872,1440600064,697664000,497443122.7,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.2759310375,1,0.3,0.3626992888,1.117432024,3286919834,906963200,802313600,572059591.1,323065944.2,422103374.5,2929678631,2929678631,2694695348,calculated,0.1952635982,0.3234125917,0.3889082636,,0.9771239336,0.6795686603,,0.8283462969,9,36,124.5197814,0.03,4,2025-12-31,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|growth_clamped_high|preferred_stock_assumed_zero
WAG.AX,WAG,The Australian Wealth Advisors Group Limited,Financial Services,Asset Management,AU,,AUD,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,excluded_sector:Financial Services,
WAT.AX,WAT,Waterco Limited,Industrials,Pollution & Treatment Controls,AU,AUD,AUD,6,35012201,210073200,149784808.5,259348000,36950000,8750000,6238858.998,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.03373845181,1,0.1663890763,0.264795642,0.01877922767,302500674.2,10205904.42,9477952.209,6757897.991,58718001.85,17484491.47,191284985.5,191284985.5,196312704.4,calculated,0.03532895158,0.2604248163,0.1191027787,,0.6718683084,-0.0781916531,,0.2968383276,167,79,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
WAU.AX,WAU,WA Gold Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.015,1263103607,18946554,13509129.02,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:13509129,
WBC.AX,WBC,Westpac Banking Corporation,Financial Services,Banks - Diversified,AU,,AUD,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,excluded_sector:Financial Services,
WBT.AX,WBT,Weebit Nano Limited,Technology,Semiconductors,AU,AUD,AUD,3.02,240743886,727046528,518393231.2,15276000,-56969000,200750,143137.2507,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,2026-06-30,false,ttm_ebitda_not_positive,annual_history_below_preferred:3|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field
WC1.AX,WC1,West Cobar Metals Limited,Basic Materials,Gold,AU,AUD,AUD,0.019,415922838,7902534,5634605.183,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:5634605,
WC8.AX,WC8,Wildcat Resources Limited,Basic Materials,Gold,AU,AUD,AUD,0.335,1410182421,472411104,336835001.9,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2025-06-30,false,insufficient_annual_history:0,
WCE.AX,WCE,West Coast Silver Limited,Basic Materials,Other Precious Metals & Mining,AU,AUD,AUD,0.084,435742147,36602340,26097924.37,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:26097924,
WCN.AX,WCN,White Cliff Minerals Limited,Basic Materials,Gold,AU,AUD,AUD,0.019,3304886923,62792852,44772085.68,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:44772086,
WDS.AX,WDS,Woodside Energy Group Ltd,Energy,Oil & Gas E&P,AU,AUD,USD,32.35,1901100143,6.150058803e+10,4.385068537e+10,1.384e+10,7993999872,562499968,562499968,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.05083460767,4,-0.05548536128,-0.08261142427,-0.01479626679,1.30720826e+10,664514190.4,613507079.2,613507079.2,1.3672e+10,4339000000,5.885668537e+10,5.885668537e+10,5.446245292e+10,calculated,0.01042374499,-0.08645347,-0.07124899982,-0.9736283034,-1.009196744,-0.6128028135,-2.357550609,-1.326516722,244,264,,,4,2025-12-31,true,,reporting_currency_differs:USD_vs_AUD|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
WEB.AX,WEB,WebBeds Group Limited,Consumer Cyclical,Travel Services,AU,AUD,AUD,3.47,361987132,1256095360,895611638.7,394100000,115200000,66562500,47459891.66,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.1688974879,1,0.09578373888,0.02646863504,0.1997563946,431848371.5,72938105.12,69750302.56,49732834.6,182174682.7,319500881.9,1173258689,1173258689,742546277.1,calculated,0.04238863521,-0.01381258023,-0.0633965214,,-0.6571595427,-0.59074879,,-0.6239541664,142,225,,,4,2026-03-31,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
WEC.AX,WEC,White Energy Company Limited,Energy,Thermal Coal,AU,AUD,AUD,0.31,774794087,240186176,171255735.5,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,2025-06-30,false,insufficient_annual_history:1,
WEL.AX,WEL,Winchester Energy Limited,Energy,Oil & Gas E&P,AU,AUD,USD,0.001,1713018946,1713019,1221403.886,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:1221404,
WES.AX,WES,Wesfarmers Limited,Consumer Cyclical,Home Improvement Retail,AU,AUD,AUD,72.83,1135282728,8.268264243e+10,5.895375402e+10,4.727400038e+10,4809999872,3584875008,2556060537,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.07583185216,1,0.03040838126,0.02780309755,0.03431630683,4.871152621e+10,3693885254,3639380131,2594923369,9066666402,377896602.2,7.333022419e+10,7.333022419e+10,6.764253651e+10,calculated,0.03538681897,0.02818958819,0.04421611738,,-0.4536057884,-0.2885140637,,-0.371059926,166,183,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
WGN.AX,WGN,Wagners Holding Company Limited,Basic Materials,Building Materials,AU,AUD,AUD,4.1,199723828,818867648,583862833.6,503919008,78329000,6417750,4575935.695,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.01273567756,1,0.1047120455,0.1436881751,0.04624785111,556685398.1,7089765.73,6753757.865,4815513.489,105747590.5,14696612.76,830067461,830067461,674803842,calculated,0.005801351956,0.1128885023,0.2599228716,,-0.04313217247,0.3173076368,,0.1370877322,259,94,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
WGR.AX,WGR,Western Gold Resources Limited,Basic Materials,Gold,AU,AUD,AUD,0.076,296284558,22517624,16055346.41,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:16055346,
WGX.AX,WGX,Westgold Resources Limited,Basic Materials,Gold,AU,AUD,AUD,5.38,944091836,5079214080,3621542910,2440892928,1061619008,560522112,399659248.2,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.22963814,1,0.06907148656,0.05185094851,0.09490229364,2609489031,599238207.5,579880159.8,413461777.4,38937219.54,168298862.8,3985444073,3985444073,3229423934,calculated,0.1037429631,0.05120039395,1.200930003,,-0.3420892625,2.960166656,,1.309038697,39,20,77.28652318,0.03,3,2024-06-30,true,,stale_statements:807d|annual_history_below_preferred:3|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
WHC.AX,WHC,Whitehaven Coal Limited,Energy,Thermal Coal,AU,AUD,AUD,8.33,822323769,6849956864,4884104573,5400999936,2680000000,1647000064,1174331562,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.3049435444,1,-0.05230041431,-0.03789895298,-0.07390260631,5118525402,1560861278,1603930671,1143622549,1655614925,554723691.5,1.020103846e+10,1.020103846e+10,5984995807,calculated,0.1121084439,0.0003178336784,-0.3076762386,,-0.5886797735,-1.276818887,,-0.93274933,30,245,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
WHK.AX,WHK,WhiteHawk Limited,Technology,Software - Infrastructure,AU,AUD,USD,0.003,1148995130,3446985,2457743.244,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:2457743,
WIA.AX,WIA,WIA Gold Limited,Basic Materials,Gold,AU,AUD,AUD,0.45,1702050904,765922880,546112554.5,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2024-06-30,false,insufficient_annual_history:0,stale_statements:807d
WIN.AX,WIN,WIN Metals Ltd,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.018,859075350,15463355,11025564.74,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:11025565,
WJL.AX,WJL,Webjet Group Limited,Consumer Cyclical,Travel Services,AU,AUD,AUD,0.315,392100000,123511496,88065235.22,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,2026-03-31,false,insufficient_annual_history:2,
WLC.AX,WLC,WhiteRock Lithium Corp.,Basic Materials,Other Industrial Metals & Mining,AU,AUD,CAD,4.21,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,market_cap_unavailable,
WMG.AX,WMG,Western Mines Group Ltd,Basic Materials,Gold,AU,AUD,AUD,0.16,130371522,20859442,14873041.99,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:14873042,
WNR.AX,WNR,Wingara AG Limited,Consumer Defensive,Farm Products,AU,AUD,AUD,0.007,175542504,1228797,876147.568,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:876148,
WNX.AX,WNX,Wellnex Life Limited,Consumer Defensive,Packaged Foods,AU,AUD,AUD,0.081,73026812,5915172,4217591.321,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:4217591,
WOA.AX,WOA,Wide Open Agriculture Limited,Consumer Defensive,Packaged Foods,AU,AUD,AUD,0.012,654446869,7853362,5599544.934,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:5599545,
WOR.AX,WOR,Worley Limited,Energy,Oil & Gas Equipment & Services,AU,AUD,AUD,9.68,487660203,4720550912,3365811604,1.069800038e+10,590000000,474375008,338235289.9,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.04979217915,3,-0.03091596495,-0.01932795085,-0.0482979861,1.036726138e+10,516208535.9,495291771.9,353149203.2,2028520440,789304789.8,4598610142,4598610142,4604314196,calculated,0.07679476892,-0.02220593136,0.1782287823,0.5108550178,-0.6978359696,0.087866272,0.5355140779,-0.02481853991,69,115,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
